Rank,Attitude,Inc_deg,Alt_km,LTAN_h,Passes_BA,Visible_min,Eclipse_%,BestRad,Score,Rad+X_Wh,Rad+X_Tcm5,Rad+X_Tbat,Rad+X_Panels,Rad+X_ThermalKey,Rad-X_Wh,Rad-X_Tcm5,Rad-X_Tbat,Rad-X_Panels,Rad-X_ThermalKey,Rad+Y_Wh,Rad+Y_Tcm5,Rad+Y_Tbat,Rad+Y_Panels,Rad+Y_ThermalKey,Rad-Y_Wh,Rad-Y_Tcm5,Rad-Y_Tbat,Rad-Y_Panels,Rad-Y_ThermalKey,Rad+Z_Wh,Rad+Z_Tcm5,Rad+Z_Tbat,Rad+Z_Panels,Rad+Z_ThermalKey,Rad-Z_Wh,Rad-Z_Tcm5,Rad-Z_Tbat,Rad-Z_Panels,Rad-Z_ThermalKey
1,10x10_nadir,98.50,600,10.00,4,28.0,34.4,-Y,72.9,59.04,33.2,21.4,+Y+-X+-Z++Z,1.371,59.18,32.1,16.3,+Y++X+-Z++Z,1.336,50.01,28.0,13.7,-X++X+-Z++Z,1.287,71.87,40.7,22.1,+Y+-X++X+-Z,1.387,71.94,42.4,21.5,+Y+-X++X+-Z,1.360,59.79,35.1,21.4,+Y+-X++X++Z,1.354
2,10x10_nadir,98.20,600,10.00,4,28.0,34.4,-Y,72.8,59.08,33.3,21.4,+Y+-X+-Z++Z,1.370,59.20,32.0,16.3,+Y++X+-Z++Z,1.337,50.00,28.0,13.7,-X++X+-Z++Z,1.287,71.89,40.8,22.1,+Y+-X++X+-Z,1.386,71.96,42.5,21.5,+Y+-X++X+-Z,1.359,59.82,35.2,21.4,+Y+-X++X++Z,1.352
3,10x10_nadir,97.90,600,10.00,4,28.0,34.4,-Y,72.8,59.12,33.4,21.4,+Y+-X+-Z++Z,1.370,59.21,32.1,16.3,+Y++X+-Z++Z,1.336,49.99,28.0,13.7,-X++X+-Z++Z,1.288,71.91,40.8,22.1,+Y+-X++X+-Z,1.386,71.98,42.5,21.5,+Y+-X++X+-Z,1.359,59.85,35.2,21.4,+Y+-X++X++Z,1.352
4,10x10_nadir,98.80,600,10.00,4,28.0,34.5,-Y,72.6,59.00,33.1,21.3,+Y+-X+-Z++Z,1.371,59.18,32.0,16.3,+Y++X+-Z++Z,1.336,50.03,28.0,13.7,-X++X+-Z++Z,1.287,71.86,40.5,22.1,+Y+-X++X+-Z,1.390,71.93,42.2,21.5,+Y+-X++X+-Z,1.363,59.77,34.9,21.4,+Y+-X++X++Z,1.357
5,10x10_nadir,98.80,650,10.00,4,26.0,34.3,-Y,71.3,59.55,32.7,20.7,+Y+-X+-Z++Z,1.374,59.07,31.8,15.0,+Y++X+-Z++Z,1.325,50.19,27.7,13.0,-X++X+-Z++Z,1.285,71.98,40.1,20.7,+Y+-X++X+-Z,1.382,72.05,41.8,20.1,+Y+-X++X+-Z,1.356,60.13,34.5,20.0,+Y+-X++X++Z,1.350
6,10x15_nadir,98.50,600,10.00,4,28.0,34.4,+Y,71.1,69.19,40.6,20.7,-Y+-X+-Z++Z,1.354,50.80,29.7,19.8,-Y+-Z++Z++X,1.333,68.74,40.7,22.2,-Y+-X+-Z++Z,1.363,47.39,28.2,15.4,-X+-Z++Z++X,1.280,60.81,40.0,24.8,-Y+-X+-Z++X,1.335,60.93,38.6,19.9,-Y+-X++Z++X,1.304
7,10x15_nadir,98.20,600,10.00,4,28.0,34.4,+Y,71.0,69.21,40.7,20.7,-Y+-X+-Z++Z,1.353,50.83,29.8,19.7,-Y+-Z++Z++X,1.332,68.76,40.8,22.1,-Y+-X+-Z++Z,1.362,47.38,28.2,15.4,-X+-Z++Z++X,1.280,60.85,40.1,24.8,-Y+-X+-Z++X,1.334,60.94,38.7,19.9,-Y+-X++Z++X,1.303
8,10x15_nadir,97.90,600,10.00,4,28.0,34.4,+Y,71.0,69.22,40.7,20.7,-Y+-X+-Z++Z,1.352,50.86,29.8,19.7,-Y+-Z++Z++X,1.332,68.77,40.8,22.1,-Y+-X+-Z++Z,1.362,47.37,28.2,15.4,-X+-Z++Z++X,1.280,60.88,40.1,24.8,-Y+-X+-Z++X,1.334,60.96,38.7,19.9,-Y+-X++Z++X,1.302
9,10x15_nadir,98.80,600,10.00,4,28.0,34.5,+Y,70.8,69.17,40.4,20.7,-Y+-X+-Z++Z,1.355,50.77,29.4,19.8,-Y+-Z++Z++X,1.336,68.72,40.5,22.2,-Y+-X+-Z++Z,1.365,47.40,28.3,15.3,-X+-Z++Z++X,1.279,60.79,39.7,24.8,-Y+-X+-Z++X,1.338,60.92,38.6,19.9,-Y+-X++Z++X,1.303
10,10x10_nadir,97.60,600,10.00,4,24.0,34.4,-Y,70.3,59.15,33.4,21.6,+Y+-X+-Z++Z,1.372,59.22,32.1,16.3,+Y++X+-Z++Z,1.336,49.98,27.9,13.7,-X++X+-Z++Z,1.288,71.93,40.8,22.1,+Y+-X++X+-Z,1.386,72.00,42.5,21.4,+Y+-X++X+-Z,1.359,59.87,35.2,21.3,+Y+-X++X++Z,1.352
11,10x10_nadir,98.50,650,10.50,4,30.0,35.4,-Y,70.1,55.49,31.8,16.9,+Y+-X+-Z++Z,1.316,54.96,27.3,13.5,+Y++X+-Z++Z,1.334,52.24,27.8,13.4,-X++X+-Z++Z,1.304,68.75,36.6,19.9,+Y+-X++X+-Z,1.391,68.84,38.2,19.2,+Y+-X++X+-Z,1.365,55.84,30.1,18.5,+Y+-X++X++Z,1.356
12,10x10_nadir,98.80,650,10.50,4,30.0,35.4,-Y,70.1,55.45,31.8,16.7,+Y+-X+-Z++Z,1.314,54.93,27.2,13.4,+Y++X+-Z++Z,1.333,52.22,27.9,13.3,-X++X+-Z++Z,1.303,68.72,36.6,19.9,+Y+-X++X+-Z,1.391,68.80,38.2,19.2,+Y+-X++X+-Z,1.365,55.79,30.1,18.4,+Y+-X++X++Z,1.354
13,10x10_nadir,98.50,650,13.50,4,30.0,35.5,+Y,69.8,55.52,31.1,16.5,-Y+-X+-Z++Z,1.320,54.90,27.3,13.1,-Y++X+-Z++Z,1.329,68.69,36.7,20.0,-Y+-X++X+-Z,1.392,52.17,27.3,13.1,-X++X+-Z++Z,1.307,68.78,38.3,19.4,-Y+-X++X+-Z,1.366,55.71,30.2,18.2,-Y+-X++X++Z,1.350
14,10x10_nadir,98.80,650,13.50,4,30.0,35.5,+Y,69.8,55.52,31.1,16.5,-Y+-X+-Z++Z,1.320,54.90,27.3,13.1,-Y++X+-Z++Z,1.330,68.69,36.7,20.0,-Y+-X++X+-Z,1.392,52.17,27.3,13.1,-X++X+-Z++Z,1.307,68.77,38.3,19.4,-Y+-X++X+-Z,1.366,55.70,30.2,18.2,-Y+-X++X++Z,1.350
15,10x10_nadir,98.20,650,10.00,4,24.0,34.4,-Y,69.6,59.59,32.7,20.8,+Y+-X+-Z++Z,1.375,59.13,31.8,15.0,+Y++X+-Z++Z,1.325,50.17,27.6,13.0,-X++X+-Z++Z,1.286,72.02,40.1,20.7,+Y+-X++X+-Z,1.382,72.09,41.7,20.1,+Y+-X++X+-Z,1.356,60.17,34.5,20.0,+Y+-X++X++Z,1.350
16,10x10_nadir,98.50,650,10.00,4,24.0,34.4,-Y,69.6,59.58,32.7,20.8,+Y+-X+-Z++Z,1.375,59.10,31.8,15.0,+Y++X+-Z++Z,1.325,50.18,27.6,13.0,-X++X+-Z++Z,1.285,72.01,40.1,20.7,+Y+-X++X+-Z,1.382,72.08,41.8,20.1,+Y+-X++X+-Z,1.356,60.16,34.5,20.0,+Y+-X++X++Z,1.350
17,10x15_nadir,98.80,650,10.00,4,26.0,34.3,+Y,69.4,69.22,39.9,19.4,-Y+-X+-Z++Z,1.348,51.17,29.3,19.0,-Y+-Z++Z++X,1.334,68.78,40.1,20.8,-Y+-X+-Z++Z,1.357,47.56,27.9,14.6,-X+-Z++Z++X,1.277,61.22,39.4,23.4,-Y+-X+-Z++X,1.332,60.92,38.3,18.6,-Y+-X++Z++X,1.294
18,10x10_nadir,98.20,650,13.50,4,28.0,35.4,+Y,69.0,55.52,31.2,16.9,-Y+-X+-Z++Z,1.324,54.90,27.3,13.4,-Y++X+-Z++Z,1.332,68.69,36.7,20.1,-Y+-X++X+-Z,1.392,52.17,27.3,13.4,-X++X+-Z++Z,1.310,68.78,38.3,19.4,-Y+-X++X+-Z,1.366,55.71,30.2,18.4,-Y+-X++X++Z,1.353
19,10x10_nadir,98.20,650,10.50,4,28.0,35.4,-Y,68.9,55.50,31.7,17.0,+Y+-X+-Z++Z,1.317,54.96,27.2,13.6,+Y++X+-Z++Z,1.335,52.21,27.8,13.5,-X++X+-Z++Z,1.305,68.75,36.6,19.9,+Y+-X++X+-Z,1.390,68.83,38.2,19.2,+Y+-X++X+-Z,1.365,55.83,30.1,18.6,+Y+-X++X++Z,1.356
20,10x15_nadir,97.60,600,10.00,4,24.0,34.4,+Y,68.5,69.24,40.7,20.7,-Y+-X+-Z++Z,1.352,50.88,29.8,20.0,-Y+-Z++Z++X,1.335,68.79,40.8,22.1,-Y+-X+-Z++Z,1.362,47.36,28.2,15.4,-X+-Z++Z++X,1.280,60.91,40.1,24.8,-Y+-X+-Z++X,1.334,60.97,38.8,19.9,-Y+-X++Z++X,1.302
21,10x15_nadir,98.50,650,10.50,4,30.0,35.4,+Y,68.5,66.00,36.2,18.5,-X+-Y+-Z++Z,1.361,46.33,25.9,14.5,-Y+-Z++Z++X,1.292,65.56,36.4,20.0,-X+-Y+-Z++Z,1.369,49.58,28.2,15.0,-X+-Z++Z++X,1.294,57.41,35.1,22.5,-X+-Y+-Z++X,1.345,57.07,34.0,17.4,-X+-Y++Z++X,1.306
22,10x15_nadir,98.80,650,10.50,4,30.0,35.4,+Y,68.4,65.97,36.2,18.5,-X+-Y+-Z++Z,1.361,46.28,26.0,14.4,-Y+-Z++Z++X,1.290,65.52,36.4,20.0,-X+-Y+-Z++Z,1.369,49.57,28.2,14.9,-X+-Z++Z++X,1.293,57.36,35.1,22.5,-X+-Y+-Z++X,1.345,57.04,33.9,17.4,-X+-Y++Z++X,1.307
23,10x10_nadir,97.90,650,10.50,4,28.0,35.5,-Y,68.4,55.52,31.7,16.7,+Y+-X+-Z++Z,1.314,54.97,27.2,13.2,+Y++X+-Z++Z,1.332,52.19,27.8,13.1,-X++X+-Z++Z,1.301,68.76,36.7,19.8,+Y+-X++X+-Z,1.390,68.84,38.2,19.2,+Y+-X++X+-Z,1.365,55.84,30.1,18.2,+Y+-X++X++Z,1.353
24,10x15_nadir,98.50,650,13.50,4,30.0,35.5,-Y,68.4,66.00,36.2,18.9,-X++Y+-Z++Z,1.364,46.23,25.2,14.2,+Y+-Z++Z++X,1.297,49.57,28.1,14.6,-X+-Z++Z++X,1.291,65.56,36.4,20.3,-X++Y+-Z++Z,1.372,57.46,35.3,22.4,-X++Y+-Z++X,1.343,57.07,33.9,17.8,-X++Y++Z++X,1.311
25,10x10_nadir,97.60,650,10.50,4,28.0,35.5,-Y,68.4,55.53,31.7,16.6,+Y+-X+-Z++Z,1.314,54.99,27.2,13.2,+Y++X+-Z++Z,1.332,52.18,27.8,13.1,-X++X+-Z++Z,1.301,68.77,36.7,19.8,+Y+-X++X+-Z,1.390,68.86,38.2,19.2,+Y+-X++X+-Z,1.365,55.86,30.1,18.2,+Y+-X++X++Z,1.353
26,10x15_nadir,98.80,650,13.50,4,30.0,35.5,-Y,68.4,66.00,36.2,18.9,-X++Y+-Z++Z,1.364,46.23,25.2,14.2,+Y+-Z++Z++X,1.297,49.57,28.1,14.6,-X+-Z++Z++X,1.291,65.56,36.4,20.3,-X++Y+-Z++Z,1.372,57.46,35.3,22.4,-X++Y+-Z++X,1.343,57.07,34.0,17.8,-X++Y++Z++X,1.311
27,10x15_nadir,98.20,650,10.00,4,24.0,34.4,+Y,67.8,69.26,39.9,19.4,-Y+-X+-Z++Z,1.349,51.22,29.2,18.9,-Y+-Z++Z++X,1.334,68.81,40.1,20.8,-Y+-X+-Z++Z,1.357,47.54,27.9,14.6,-X+-Z++Z++X,1.277,61.27,39.3,23.4,-Y+-X+-Z++X,1.332,60.98,38.3,18.6,-Y+-X++Z++X,1.294
28,10x15_nadir,98.50,650,10.00,4,24.0,34.4,+Y,67.7,69.25,39.9,19.4,-Y+-X+-Z++Z,1.348,51.20,29.3,19.0,-Y+-Z++Z++X,1.334,68.80,40.1,20.8,-Y+-X+-Z++Z,1.357,47.55,27.9,14.6,-X+-Z++Z++X,1.277,61.25,39.4,23.4,-Y+-X+-Z++X,1.332,60.95,38.4,18.6,-Y+-X++Z++X,1.294
29,10x15_nadir,98.20,650,13.50,4,28.0,35.4,-Y,67.6,66.00,36.2,18.9,-X++Y+-Z++Z,1.364,46.23,25.2,14.5,+Y+-Z++Z++X,1.300,49.57,28.1,15.0,-X+-Z++Z++X,1.295,65.56,36.4,20.4,-X++Y+-Z++Z,1.373,57.46,35.3,22.7,-X++Y+-Z++X,1.346,57.06,34.0,17.9,-X++Y++Z++X,1.310
30,10x10_nadir,98.80,600,13.50,4,26.0,35.6,+Y,67.5,54.83,31.5,17.0,-Y+-X+-Z++Z,1.315,54.88,27.6,14.0,-Y++X+-Z++Z,1.334,68.44,36.3,20.6,-Y+-X++X+-Z,1.399,51.85,27.6,13.7,-X++X+-Z++Z,1.307,68.52,37.8,19.9,-Y+-X++X+-Z,1.374,55.25,29.5,18.9,-Y+-X++X++Z,1.362
31,10x10_nadir,97.60,650,13.50,4,26.0,35.5,+Y,67.4,55.53,31.2,16.7,-Y+-X+-Z++Z,1.321,54.90,27.3,13.0,-Y++X+-Z++Z,1.328,68.70,36.6,20.1,-Y+-X++X+-Z,1.393,52.17,27.3,13.2,-X++X+-Z++Z,1.307,68.78,38.2,19.4,-Y+-X++X+-Z,1.368,55.72,30.1,18.1,-Y+-X++X++Z,1.350
32,10x10_nadir,97.90,650,13.50,4,26.0,35.5,+Y,67.4,55.53,31.2,16.6,-Y+-X+-Z++Z,1.321,54.90,27.3,13.0,-Y++X+-Z++Z,1.328,68.70,36.6,20.1,-Y+-X++X+-Z,1.392,52.17,27.3,13.2,-X++X+-Z++Z,1.308,68.78,38.2,19.4,-Y+-X++X+-Z,1.366,55.71,30.2,18.1,-Y+-X++X++Z,1.349
33,10x10_nadir,98.20,600,13.50,4,26.0,35.6,+Y,67.4,54.90,31.5,17.0,-Y+-X+-Z++Z,1.315,54.93,27.9,14.0,-Y++X+-Z++Z,1.331,68.50,36.6,20.6,-Y+-X++X+-Z,1.396,51.91,27.6,13.7,-X++X+-Z++Z,1.307,68.58,38.1,19.9,-Y+-X++X+-Z,1.372,55.34,29.8,18.9,-Y+-X++X++Z,1.359
34,10x10_nadir,97.90,600,13.50,4,26.0,35.6,+Y,67.3,54.95,31.5,17.0,-Y+-X+-Z++Z,1.316,54.98,27.9,14.0,-Y++X+-Z++Z,1.331,68.55,36.7,20.6,-Y+-X++X+-Z,1.395,51.96,27.6,13.7,-X++X+-Z++Z,1.308,68.63,38.2,19.9,-Y+-X++X+-Z,1.371,55.40,29.8,18.9,-Y+-X++X++Z,1.360
35,10x15_nadir,98.20,650,10.50,4,28.0,35.4,+Y,67.2,66.00,36.2,18.5,-X+-Y+-Z++Z,1.361,46.33,25.9,14.7,-Y+-Z++Z++X,1.293,65.56,36.5,20.0,-X+-Y+-Z++Z,1.368,49.55,28.2,15.0,-X+-Z++Z++X,1.294,57.41,35.1,22.5,-X+-Y+-Z++X,1.345,57.07,33.9,17.4,-X+-Y++Z++X,1.306
36,10x10_nadir,98.80,550,10.00,4,24.0,34.8,+X,67.1,58.59,33.2,21.8,+Y+-X+-Z++Z,1.371,58.77,32.7,15.3,+Y++X+-Z++Z,1.315,49.48,26.3,14.5,-X++X+-Z++Z,1.313,71.31,40.9,20.8,+Y+-X++X+-Z,1.366,71.38,42.6,20.1,+Y+-X++X+-Z,1.341,58.75,35.0,19.9,+Y+-X++X++Z,1.331
37,10x10_nadir,97.60,600,13.50,4,26.0,35.6,+Y,67.0,54.97,31.5,17.0,-Y+-X+-Z++Z,1.316,55.00,28.0,14.0,-Y++X+-Z++Z,1.330,68.57,36.9,20.4,-Y+-X++X+-Z,1.392,51.98,27.6,13.8,-X++X+-Z++Z,1.308,68.66,38.3,19.8,-Y+-X++X+-Z,1.368,55.44,29.9,18.9,-Y+-X++X++Z,1.358
38,10x10_nadir,98.50,600,13.50,4,26.0,35.8,+Y,66.9,54.87,31.5,17.0,-Y+-X+-Z++Z,1.315,54.92,27.9,14.0,-Y++X+-Z++Z,1.331,68.48,36.5,20.6,-Y+-X++X+-Z,1.397,51.89,27.6,13.7,-X++X+-Z++Z,1.307,68.56,38.0,19.9,-Y+-X++X+-Z,1.372,55.31,29.8,18.9,-Y+-X++X++Z,1.360
39,10x15_nadir,97.90,650,10.50,4,28.0,35.5,+Y,66.7,66.02,36.2,18.5,-X+-Y+-Z++Z,1.361,46.34,25.9,14.3,-Y+-Z++Z++X,1.289,65.57,36.5,20.0,-X+-Y+-Z++Z,1.368,49.54,28.2,14.7,-X+-Z++Z++X,1.291,57.43,35.1,22.5,-X+-Y+-Z++X,1.345,57.09,33.9,17.4,-X+-Y++Z++X,1.307
40,10x15_nadir,97.60,650,10.50,4,28.0,35.5,+Y,66.7,66.03,36.2,18.5,-X+-Y+-Z++Z,1.361,46.36,25.9,14.3,-Y+-Z++Z++X,1.290,65.59,36.5,20.0,-X+-Y+-Z++Z,1.368,49.53,28.2,14.7,-X+-Z++Z++X,1.291,57.45,35.2,22.5,-X+-Y+-Z++X,1.345,57.11,33.9,17.4,-X+-Y++Z++X,1.307
41,10x10_nadir,98.50,550,10.00,4,22.0,34.8,+X,66.0,58.63,33.1,21.8,+Y+-X+-Z++Z,1.373,58.78,32.8,15.3,+Y++X+-Z++Z,1.314,49.47,26.3,14.5,-X++X+-Z++Z,1.313,71.33,40.7,20.8,+Y+-X++X+-Z,1.369,71.40,42.3,20.1,+Y+-X++X+-Z,1.343,58.77,34.7,19.9,+Y+-X++X++Z,1.335
42,10x15_nadir,97.60,650,13.50,4,26.0,35.5,-Y,66.0,66.01,36.1,18.9,-X++Y+-Z++Z,1.365,46.24,25.2,14.2,+Y+-Z++Z++X,1.297,49.57,28.1,14.7,-X+-Z++Z++X,1.292,65.56,36.4,20.4,-X++Y+-Z++Z,1.373,57.47,35.3,22.3,-X++Y+-Z++X,1.342,57.07,34.0,17.9,-X++Y++Z++X,1.310
43,10x15_nadir,97.90,650,13.50,4,26.0,35.5,-Y,66.0,66.01,36.2,18.9,-X++Y+-Z++Z,1.364,46.24,25.2,14.2,+Y+-Z++Z++X,1.297,49.57,28.1,14.7,-X+-Z++Z++X,1.292,65.56,36.4,20.4,-X++Y+-Z++Z,1.373,57.47,35.3,22.3,-X++Y+-Z++X,1.342,57.07,34.0,17.9,-X++Y++Z++X,1.310
44,10x15_nadir,98.80,600,13.50,4,26.0,35.6,-Y,65.9,65.81,36.1,19.3,-X++Y+-Z++Z,1.369,45.73,25.5,15.0,+Y+-Z++Z++X,1.297,49.23,28.4,15.3,-X+-Z++Z++X,1.292,65.36,36.4,20.9,-X++Y+-Z++Z,1.376,56.84,35.0,23.0,-X++Y+-Z++X,1.348,56.89,34.3,18.4,-X++Y++Z++X,1.311
45,10x10_nadir,97.90,650,9.50,3,20.0,32.6,-Y,65.8,63.24,36.6,23.3,+Y+-X+-Z++Z,1.381,62.81,35.4,16.8,+Y++X+-Z++Z,1.328,47.67,27.1,12.9,-X++X+-Z++Z,1.272,74.67,42.7,22.1,+Y+-X++X+-Z,1.385,74.74,44.5,21.5,+Y+-X++X+-Z,1.357,64.12,38.5,21.6,+Y+-X++X++Z,1.348
46,10x15_nadir,98.20,600,13.50,4,26.0,35.6,-Y,65.7,65.86,36.3,19.3,-X++Y+-Z++Z,1.366,45.82,25.5,15.0,+Y+-Z++Z++X,1.298,49.28,28.4,15.3,-X+-Z++Z++X,1.292,65.41,36.7,20.9,-X++Y+-Z++Z,1.374,56.91,35.2,23.0,-X++Y+-Z++X,1.346,56.95,34.4,18.4,-X++Y++Z++X,1.310
47,10x10_nadir,97.60,650,11.00,4,28.0,36.2,-Y,65.7,50.74,30.4,11.7,-X+-Z++Y++Z,1.243,50.13,25.0,8.2,+X+-Z++Y++Z,1.271,53.69,27.7,12.7,-X++X+-Z++Z,1.310,64.67,32.7,18.6,-X++X+-Z++Y,1.395,64.76,34.1,17.3,-X++X+-Z++Y,1.366,50.88,26.9,13.4,-X++X++Y++Z,1.304
48,10x10_nadir,97.90,650,11.00,4,28.0,36.2,-Y,65.7,50.73,30.4,11.7,-X+-Z++Y++Z,1.243,50.11,25.0,8.2,+X+-Z++Y++Z,1.271,53.69,27.7,12.7,-X++X+-Z++Z,1.310,64.65,32.7,18.6,-X++X+-Z++Y,1.394,64.75,34.1,17.3,-X++X+-Z++Y,1.365,50.86,26.9,13.4,-X++X++Y++Z,1.304
49,10x10_nadir,97.60,650,9.50,3,20.0,32.7,-Y,65.6,63.25,36.1,23.2,+Y+-X+-Z++Z,1.386,62.82,35.3,16.8,+Y++X+-Z++Z,1.329,47.64,27.1,12.9,-X++X+-Z++Z,1.271,74.68,42.3,22.1,+Y+-X++X+-Z,1.389,74.74,44.1,21.5,+Y+-X++X+-Z,1.361,64.12,38.0,21.6,+Y+-X++X++Z,1.354
50,10x10_nadir,98.20,550,10.00,4,22.0,35.0,+X,65.6,58.65,33.0,21.8,+Y+-X+-Z++Z,1.374,58.79,32.8,15.3,+Y++X+-Z++Z,1.313,49.45,26.2,14.5,-X++X+-Z++Z,1.313,71.34,40.6,20.8,+Y+-X++X+-Z,1.371,71.41,42.3,20.1,+Y+-X++X+-Z,1.344,58.79,34.7,19.8,+Y+-X++X++Z,1.335
51,10x15_nadir,97.90,600,13.50,4,26.0,35.6,-Y,65.6,65.89,36.4,19.3,-X++Y+-Z++Z,1.366,45.88,25.5,15.0,+Y+-Z++Z++X,1.298,49.32,28.4,15.3,-X+-Z++Z++X,1.293,65.45,36.8,20.9,-X++Y+-Z++Z,1.372,56.95,35.2,23.0,-X++Y+-Z++X,1.346,56.99,34.6,18.4,-X++Y++Z++X,1.308
52,10x10_nadir,98.50,600,10.50,4,24.0,35.8,-Y,65.6,54.79,32.1,17.0,+Y+-X+-Z++Z,1.307,54.89,27.4,14.1,+Y++X+-Z++Z,1.337,51.88,28.2,13.8,-X++X+-Z++Z,1.301,68.45,36.4,20.4,+Y+-X++X+-Z,1.396,68.53,38.0,19.7,+Y+-X++X+-Z,1.370,55.25,29.9,18.9,+Y+-X++X++Z,1.357
53,10x10_nadir,98.20,600,10.50,4,24.0,35.8,-Y,65.5,54.84,32.1,17.0,+Y+-X+-Z++Z,1.308,54.93,27.5,14.0,+Y++X+-Z++Z,1.335,51.90,28.2,13.8,-X++X+-Z++Z,1.301,68.49,36.5,20.4,+Y+-X++X+-Z,1.395,68.57,38.1,19.7,+Y+-X++X+-Z,1.369,55.31,29.7,19.0,+Y+-X++X++Z,1.360
