Rank,Attitude,Inc_deg,Alt_km,LTAN_h,Passes_BA,Visible_min,Eclipse_%,BestRad,Score,Rad+X_Wh,Rad+X_Tcm5,Rad+X_Tbat,Rad+X_Panels,Rad+X_ThermalKey,Rad-X_Wh,Rad-X_Tcm5,Rad-X_Tbat,Rad-X_Panels,Rad-X_ThermalKey,Rad+Y_Wh,Rad+Y_Tcm5,Rad+Y_Tbat,Rad+Y_Panels,Rad+Y_ThermalKey,Rad-Y_Wh,Rad-Y_Tcm5,Rad-Y_Tbat,Rad-Y_Panels,Rad-Y_ThermalKey,Rad+Z_Wh,Rad+Z_Tcm5,Rad+Z_Tbat,Rad+Z_Panels,Rad+Z_ThermalKey,Rad-Z_Wh,Rad-Z_Tcm5,Rad-Z_Tbat,Rad-Z_Panels,Rad-Z_ThermalKey
308,10x10_nadir,98.50,550,9.50,1146,7224.0,36.2,+Z,39.8,17587.67,37.3,2.1,-X+-Z++Y++Z,141.356,17638.10,35.7,-1.3,+X+-Z++Y++Z,141.746,19095.84,27.7,13.2,-X++X+-Z++Z,153.652,22702.13,43.7,10.8,-X++X+-Z++Y,182.278,22739.43,45.6,9.2,-X++X+-Z++Y,182.537,17608.45,39.3,4.3,-X++X++Y++Z,141.520
309,10x15_nadir,98.20,550,12.00,1146,7208.0,36.3,+X,39.6,22290.13,40.3,6.4,-X++Y+-Z++Z,178.982,14507.85,28.8,-1.4,+Y+-Z++Z++X,116.789,18248.39,28.1,14.7,-X+-Z++Z++X,146.883,22111.27,40.5,10.4,-X++Y+-Z++Z,177.587,18868.06,39.5,8.8,-X++Y+-Z++X,151.638,18910.33,38.6,6.4,-X++Y++Z++X,151.964
310,10x15_nadir,97.90,500,13.00,1083,6356.0,35.7,+X,39.5,24277.92,45.2,17.5,+Y+-X+-Z++Z,194.933,17276.54,35.9,11.1,+Y+-Z++Z++X,138.974,17053.42,29.0,15.5,-X+-Z++Z++X,137.319,24099.98,45.1,20.2,+Y+-X+-Z++Z,193.538,21155.97,45.1,20.1,+Y+-X+-Z++X,169.985,21197.46,43.6,17.6,+Y+-X++Z++X,170.311
311,10x15_nadir,98.20,550,11.00,1141,7180.0,36.9,+X,39.5,19873.42,31.9,6.4,-X++Z+-Z++Y,159.752,12328.99,23.4,-6.5,+Z+-Z++Y+-Y,99.375,19425.98,33.6,10.4,-X++Z+-Z+-Y,156.192,19728.03,32.6,10.4,-X++Z+-Z++Y,158.621,17020.81,29.8,4.0,-X+-Z++Y+-Y,136.934,17063.71,27.5,1.6,-X++Z++Y+-Y,137.282
312,10x15_nadir,97.90,550,12.00,1137,7188.0,36.8,+X,39.4,20907.02,34.5,6.4,-X++Z+-Z++Y,167.989,12710.25,23.4,-1.4,+Z+-Z++Y++X,102.476,18706.54,28.1,14.7,-X++Z+-Z++X,150.548,20727.97,35.0,10.4,-X++Z+-Z++Y,166.590,17332.11,33.2,8.7,-X+-Z++Y++X,139.429,17373.87,32.2,6.4,-X++Z++Y++X,139.752
313,10x10_nadir,98.80,500,12.50,1087,6388.0,28.2,+Z,39.3,22743.81,60.1,8.6,-Y+-X+-Z++Z,182.386,22776.48,58.8,5.6,-Y++X+-Z++Z,182.633,26418.97,58.0,16.5,-Y+-X++X+-Z,211.892,15741.92,27.2,11.6,-X++X+-Z++Z,126.812,26447.19,59.5,15.1,-Y+-X++X+-Z,212.085,22967.39,64.0,10.4,-Y+-X++X++Z,184.143
314,10x10_nadir,97.90,500,12.50,1108,6398.0,36.6,+Z,39.3,19058.08,35.3,8.5,-Y+-X+-Z++Z,153.208,19110.82,34.3,5.4,-Y++X+-Z++Z,153.612,23965.24,42.8,16.5,-Y+-X++X+-Z,192.452,18605.10,27.1,14.3,-X++X+-Z++Z,149.745,23999.55,44.5,15.1,-Y+-X++X+-Z,192.691,19023.88,37.2,10.3,-Y+-X++X++Z,152.928
315,10x15_nadir,98.80,550,12.00,1143,7216.0,33.7,+X,39.2,24156.94,49.5,6.4,+Y+-X+-Z++Z,193.802,17559.24,45.2,-1.3,+Y+-Z++Z++X,140.997,16753.01,28.1,13.9,-X+-Z++Z++X,134.912,23976.89,49.1,10.4,+Y+-X+-Z++Z,192.406,21199.00,51.6,8.9,+Y+-X+-Z++X,170.135,21236.19,49.8,6.5,+Y+-X++Z++X,170.432
316,10x10_nadir,98.80,550,9.50,1150,7254.0,36.3,+Z,39.2,17924.75,35.1,-0.7,-X+-Z++Y+-Y,144.052,17977.30,33.7,-4.0,+X+-Z++Y+-Y,144.458,20088.05,36.3,10.4,+X+-X+-Z+-Y,161.455,22026.02,43.7,10.8,+X+-X+-Z++Y,176.869,22032.54,45.6,9.2,+X+-X+-Z++Y,176.883,17937.42,37.1,1.6,+X+-X++Y+-Y,144.152
317,10x10_nadir,98.50,550,10.00,1141,7200.0,36.6,+Z,39.1,17137.50,31.4,-0.6,-X+-Z++Y+-Y,137.802,17189.84,30.8,-4.0,+X+-Z++Y+-Y,138.194,19930.06,32.2,10.8,+X+-X+-Z+-Y,160.246,21791.80,41.2,10.8,+X+-X+-Z++Y,175.028,21810.65,42.8,9.2,+X+-X+-Z++Y,175.143,17126.81,33.2,1.7,+X+-X++Y+-Y,137.716
318,10x10_nadir,98.80,550,10.50,1145,7204.0,36.3,+Z,39.1,18051.98,33.9,-0.7,-X+-Z+-Y++Y,145.086,18104.76,32.6,-3.9,+X+-Z+-Y++Y,145.491,22129.71,43.1,10.8,+X+-X+-Z+-Y,177.708,20086.16,37.9,10.8,+X+-X+-Z++Y,161.424,22135.68,44.9,9.2,+X+-X+-Z+-Y,177.717,18065.19,35.9,1.7,+X+-X+-Y++Y,145.189
319,10x15_nadir,98.20,550,11.50,1145,7200.0,36.7,+X,39.1,20961.03,36.7,6.3,-X+-Z++Z++Y,168.393,12846.63,24.3,-1.4,-Z++Z++Y++X,103.555,18586.99,28.1,14.7,-X+-Z++Z++X,149.592,20791.96,37.1,10.3,-X+-Z++Z++Y,167.076,17417.70,35.7,8.7,-X+-Z++Y++X,140.083,17460.13,34.5,6.3,-X++Z++Y++X,140.413
320,10x10_nadir,97.90,500,9.50,1084,6350.0,36.3,+Z,39.0,19544.44,37.6,11.4,+Y+-X+-Z++Z,157.100,19597.06,36.6,8.3,+Y++X+-Z++Z,157.503,18408.65,27.2,13.6,-X++X+-Z++Z,148.166,24365.15,44.2,19.0,+Y+-X++X+-Z,195.659,24397.84,45.9,17.6,+Y+-X++X+-Z,195.885,19528.56,39.6,13.1,+Y+-X++X++Z,156.965
321,10x15_nadir,98.20,550,10.00,1143,7190.0,36.5,+X,39.0,21855.34,41.2,7.6,-X+-Y++Z+-Z,175.504,13956.62,30.4,-0.1,-Y++Z+-Z++X,112.372,21676.51,41.4,11.5,-X+-Y++Z+-Z,174.110,18371.85,28.1,15.0,-X++Z+-Z++X,147.874,18390.50,40.8,10.0,-X+-Y+-Z++X,147.814,18432.63,39.6,7.6,-X+-Y++Z++X,148.142
322,10x15_nadir,97.60,500,10.00,1079,6336.0,36.5,+X,38.9,23616.02,41.9,17.1,-X+-Y+-Z++Z,189.675,16175.68,30.8,10.3,-Y+-Z++Z++X,130.224,23437.91,42.1,20.5,-X+-Y+-Z++Z,188.283,17630.04,28.6,16.2,-X+-Z++Z++X,141.945,20328.46,41.2,19.5,-X+-Y+-Z++X,163.408,20371.79,40.3,17.3,-X+-Y++Z++X,163.744
323,10x15_nadir,97.60,500,13.00,1079,6344.0,36.7,+X,38.7,23306.14,41.1,16.9,-X++Y+-Z++Z,187.205,15739.65,29.5,10.0,+Y+-Z++Z++X,126.748,17782.79,29.0,16.2,-X+-Z++Z++X,143.161,23127.88,41.2,20.2,-X++Y+-Z++Z,185.810,19972.15,40.2,19.3,-X++Y+-Z++X,160.568,20015.49,38.9,17.1,-X++Y++Z++X,160.908
324,10x15_nadir,98.50,550,12.00,1143,7214.0,35.4,+X,38.7,23347.57,45.9,6.4,-X++Y+-Z++Z,187.371,16094.83,37.7,-1.3,+Y+-Z++Z++X,129.374,17589.14,28.1,14.6,-X+-Z++Z++X,141.608,23168.72,45.7,10.4,-X++Y+-Z++Z,185.983,20126.62,46.3,8.8,-X++Y+-Z++X,161.622,20167.48,44.5,6.4,-X++Y++Z++X,161.948
325,10x15_nadir,98.80,550,11.50,1152,7222.0,35.0,+X,38.5,23086.98,47.5,6.4,-X++Y+-Z++Z,185.266,15939.49,41.0,-1.4,+Y+-Z++Z++X,128.090,17411.56,28.1,14.0,-X+-Z++Z++X,140.181,22911.97,47.2,10.4,-X++Y+-Z++Z,183.909,19910.91,48.6,8.7,-X++Y+-Z++X,159.867,19950.44,46.8,6.4,-X++Y++Z++X,160.183
326,10x10_nadir,98.50,500,12.50,1087,6388.0,33.3,+Z,38.4,21368.27,47.2,8.6,-Y+-X+-Z++Z,171.543,21412.54,45.1,5.5,-Y++X+-Z++Z,171.891,25583.30,49.9,16.5,-Y+-X++X+-Z,205.307,16844.83,27.2,11.7,-X++X+-Z++Z,135.636,25611.74,51.9,15.1,-Y+-X++X+-Z,205.497,21509.78,50.0,10.4,-Y+-X++X++Z,172.657
327,10x15_nadir,98.50,550,11.00,1150,7222.0,36.5,+X,38.4,21109.67,39.8,6.4,-X+-Z++Z++Y,169.544,13470.04,24.5,-6.5,-Z++Z++Y+-Y,108.489,18735.31,33.5,10.3,-X+-Z++Z+-Y,150.668,20954.85,39.9,10.4,-X+-Z++Z++Y,168.343,17985.88,35.3,4.0,-X+-Z++Y+-Y,144.585,18028.92,34.4,1.6,-X++Z++Y+-Y,144.918
328,10x15_nadir,98.50,550,10.50,1146,7218.0,36.7,+X,38.3,20073.77,36.2,6.4,-X++Z+-Z++Y,161.301,13284.50,24.0,-6.5,+Z+-Z++Y+-Y,107.011,19765.63,37.8,10.4,-X++Z+-Z+-Y,158.856,19942.67,36.6,10.4,-X++Z+-Z++Y,160.287,17853.79,32.7,4.1,-X+-Z++Y+-Y,143.562,17897.27,31.7,1.6,-X++Z++Y+-Y,143.898
329,10x15_nadir,98.20,550,10.50,1146,7202.0,36.8,+X,38.2,20584.94,37.6,6.4,-X++Z+-Z+-Y,165.374,12401.20,25.3,-1.5,+Z+-Z+-Y++X,99.979,20420.18,37.9,10.4,-X++Z+-Z+-Y,164.092,18645.29,28.1,14.7,-X++Z+-Z++X,150.058,17016.87,36.5,8.7,-X+-Z+-Y++X,136.866,17059.36,35.3,6.4,-X++Z+-Y++X,137.198
330,10x15_nadir,97.90,550,11.50,1146,7204.0,37.0,+X,38.0,19601.50,29.3,6.4,-X+-Z++Z++Y,157.609,11205.64,23.4,-1.4,-Z++Z++Y++X,90.439,18847.35,28.0,14.7,-X+-Z++Z++X,151.676,19441.21,30.1,10.4,-X+-Z++Z++Y,156.357,15956.67,28.1,8.8,-X+-Z++Y++X,128.489,15998.53,27.3,6.4,-X++Z++Y++X,128.810
331,10x15_nadir,98.50,550,11.50,1146,7204.0,36.1,+X,37.9,22124.73,43.4,6.4,-X++Y+-Z++Z,177.619,14427.85,33.4,-1.5,+Y+-Z++Z++X,116.090,18102.03,28.1,14.7,-X+-Z++Z++X,145.712,21951.52,43.3,10.3,-X++Y+-Z++Z,176.274,18736.58,43.1,8.7,-X++Y+-Z++X,150.541,18778.32,41.6,6.3,-X++Y++Z++X,150.870
332,10x10_nadir,97.60,500,10.50,1083,6342.0,37.1,+Z,37.7,18007.00,29.6,8.4,-X+-Z++Y++Z,144.869,18060.15,29.4,5.2,+X+-Z++Y++Z,145.266,19067.45,27.1,14.3,-X++X+-Z++Z,153.444,23111.34,38.2,16.3,-X++X+-Z++Y,185.677,23149.37,39.7,14.9,-X++X+-Z++Y,185.948,17927.72,31.2,10.1,-X++X++Y++Z,144.233
333,10x15_nadir,98.80,550,10.00,1148,7234.0,36.4,+X,37.3,20202.82,39.4,6.4,-X++Z+-Z++Y,162.294,14176.23,26.0,-6.5,+Z+-Z++Y+-Y,114.120,20029.35,41.2,10.4,-X++Z+-Z+-Y,160.923,20085.22,39.6,10.4,-X++Z+-Z++Y,161.390,18605.11,36.6,4.1,-X+-Z++Y+-Y,149.524,18648.71,35.8,1.7,-X++Z++Y+-Y,149.858
334,10x15_nadir,98.80,550,11.00,1146,7236.0,35.8,+X,37.2,22126.93,45.4,6.4,-X++Y+-Z++Z,177.612,14581.31,37.1,-1.5,+Y+-Z++Z++X,117.273,17877.89,29.6,14.7,-X+-Z++Z++X,143.900,21965.70,45.4,10.4,-X++Y+-Z++Z,176.362,18798.22,45.8,8.7,-X++Y+-Z++X,151.000,18840.11,44.3,6.4,-X++Y++Z++X,151.331
335,10x15_nadir,98.50,550,9.50,1146,7224.0,36.2,+X,37.2,21811.98,43.9,6.4,-X+-Y+-Z++Z,175.110,14039.15,34.4,-1.4,-Y+-Z++Z++X,112.969,21637.02,43.8,10.3,-X+-Y+-Z++Z,173.752,18180.76,28.1,14.7,-X+-Z++Z++X,146.343,18396.10,43.8,8.8,-X+-Y+-Z++X,147.808,18437.44,42.2,6.4,-X+-Y++Z++X,148.136
336,10x15_nadir,97.90,500,12.50,1108,6398.0,36.6,+X,37.1,23130.61,42.8,12.7,-X++Y+-Z++Z,185.737,15593.97,32.0,5.2,+Y+-Z++Z++X,125.504,17718.09,28.5,16.0,-X+-Z++Z++X,142.648,22952.42,42.9,16.4,-X++Y+-Z++Z,184.348,19808.81,42.2,15.0,-X++Y+-Z++X,159.193,19851.51,41.0,12.8,-X++Y++Z++X,159.528
337,10x10_nadir,98.20,500,12.50,1083,6358.0,35.4,+Z,37.1,20284.74,41.3,8.5,-Y+-X+-Z++Z,162.947,20334.84,39.7,5.4,-Y++X+-Z++Z,163.336,24881.83,46.7,16.5,-Y+-X++X+-Z,199.736,17819.12,27.2,12.6,-X++X+-Z++Z,143.440,24912.33,48.5,15.1,-Y+-X++X+-Z,199.943,20329.36,43.6,10.3,-Y+-X++X++Z,163.292
338,10x15_nadir,97.60,550,12.00,1139,7190.0,37.1,+X,37.1,19274.38,28.8,6.3,-X+-Z++Z++Y,154.998,10793.93,23.4,-1.4,-Z++Z++X++Y,87.145,18942.35,27.8,14.7,-X+-Z++Z++X,152.438,18929.19,28.1,14.7,-X+-Z++Z++X,152.329,15597.71,28.9,8.7,-X+-Z++X++Y,125.608,15637.65,25.9,6.3,-X++Z++X++Y,125.941
339,10x15_nadir,97.90,500,9.50,1084,6350.0,36.3,+X,37.0,23530.19,44.4,15.5,-X+-Y+-Z++Z,188.942,16154.70,34.7,8.4,-Y+-Z++Z++X,129.987,23352.07,44.5,19.0,-X+-Y+-Z++Z,187.551,17523.94,28.5,15.5,-X+-Z++Z++X,141.090,20268.31,44.2,17.8,-X+-Y+-Z++X,162.872,20310.80,43.2,15.6,-X+-Y++Z++X,163.203
340,10x10_nadir,97.60,500,12.50,1077,6340.0,37.2,+Z,36.7,17568.21,28.8,8.1,-X+-Z+-Y++Z,141.367,17620.84,28.6,4.9,+X+-Z+-Y++Z,141.758,22729.76,37.6,16.1,-X++X+-Z+-Y,182.630,19178.05,27.2,14.3,-X++X+-Z++Z,154.328,22769.29,39.0,14.7,-X++X+-Z+-Y,182.913,17479.67,30.4,9.9,-X++X+-Y++Z,140.656
341,10x15_nadir,98.80,550,9.50,1150,7254.0,36.3,+X,36.6,21099.75,43.9,6.4,-X++Z+-Z+-Y,169.413,14175.33,30.6,-6.5,+Z+-Z+-Y++Y,114.055,20958.70,43.8,10.4,-X++Z+-Z+-Y,168.325,19011.04,36.2,10.2,-X++Z+-Z++Y,152.838,18570.69,40.1,4.0,-X+-Z+-Y++Y,149.205,18613.74,38.7,1.7,-X++Z+-Y++Y,149.543
342,10x15_nadir,98.80,500,12.50,1087,6388.0,28.2,+X,36.6,25559.05,59.0,12.9,+Y+-X+-Z++Z,204.964,20289.61,64.7,5.4,+Y+-Z++Z++X,162.661,14981.26,29.8,14.1,-X+-Z++Z++X,120.719,25372.78,59.1,16.5,+Y+-X+-Z++Z,203.508,23218.34,67.9,15.2,+Y+-X+-Z++X,186.149,23245.10,67.1,12.9,+Y+-X++Z++X,186.351
343,10x15_nadir,98.80,550,10.50,1145,7204.0,36.3,+X,36.5,21204.12,43.1,6.4,-X++Z+-Z++Y,170.258,14311.30,29.1,-6.5,+Z+-Z++Y+-Y,115.162,19009.11,37.8,10.4,-X++Z+-Z+-Y,152.804,21063.23,43.1,10.4,-X++Z+-Z++Y,169.171,18694.63,39.0,4.0,-X+-Z++Y+-Y,150.211,18737.84,37.7,1.7,-X++Z++Y+-Y,150.548
344,10x15_nadir,98.50,550,10.00,1141,7200.0,36.6,+X,36.5,20878.71,41.1,6.4,-X++Z+-Z+-Y,167.680,13283.30,26.1,-6.5,+Z+-Z+-Y++Y,106.975,20726.09,41.3,10.4,-X++Z+-Z+-Y,166.496,18854.48,31.9,10.4,-X++Z+-Z++Y,151.640,17822.75,36.7,4.1,-X+-Z+-Y++Y,143.264,17865.81,35.9,1.6,-X++Z+-Y++Y,143.594
345,10x15_nadir,98.50,500,12.50,1087,6388.0,33.3,+X,36.1,24730.08,50.6,12.9,+Y+-X+-Z++Z,198.437,18517.39,47.4,5.3,+Y+-Z++Z++X,148.700,15993.15,28.6,14.0,-X+-Z++Z++X,128.828,24550.17,50.3,16.5,+Y+-X+-Z++Z,197.037,21929.94,53.4,15.1,+Y+-X+-Z++X,176.024,21965.58,51.5,12.9,+Y+-X++Z++X,176.310
346,10x10_nadir,97.90,500,12.00,1119,6394.0,37.1,+Z,35.6,17388.16,30.7,2.5,-X+-Z+-Y++Z,139.846,17439.83,30.3,-0.8,+X+-Z+-Y++Z,140.232,22538.27,39.0,11.2,-X++X+-Z+-Y,181.031,19106.94,27.2,13.4,-X++X+-Z++Z,153.750,22578.13,40.4,9.6,-X++X+-Z+-Y,181.315,17310.36,32.4,4.4,-X++X+-Y++Z,139.222
347,10x15_nadir,97.60,500,10.50,1083,6342.0,37.1,+X,35.6,22278.62,37.9,12.6,-X+-Y+-Z++Z,178.981,14369.88,25.3,5.0,-Y+-Z++Z++X,115.793,22100.02,38.3,16.3,-X+-Y+-Z++Z,177.584,18175.79,28.5,15.9,-X+-Z++Z++X,146.309,18819.34,36.7,14.9,-X+-Y+-Z++X,151.345,18862.62,36.2,12.6,-X+-Y++Z++X,151.675
348,10x15_nadir,98.20,500,12.50,1083,6358.0,35.4,+X,34.8,24040.32,47.1,12.8,+Y+-X+-Z++Z,192.962,17098.23,39.5,5.2,+Y+-Z++Z++X,137.444,16942.82,28.6,14.6,-X+-Z++Z++X,136.432,23862.09,46.9,16.5,+Y+-X+-Z++Z,191.575,20944.42,47.7,15.0,+Y+-X+-Z++X,168.209,20984.76,46.0,12.8,+Y+-X++Z++X,168.531
349,10x15_nadir,97.60,500,12.50,1077,6340.0,37.2,+X,34.7,21896.03,37.2,12.4,-X++Y+-Z++Z,175.927,13884.28,24.5,4.8,+Y+-Z++Z++X,111.916,18285.30,28.6,15.9,-X+-Z++Z++X,147.184,21717.37,37.7,16.1,-X++Y+-Z++Z,174.529,18399.39,36.0,14.7,-X++Y+-Z++X,147.992,18442.37,35.5,12.4,-X++Y++Z++X,148.319
350,10x15_nadir,97.90,500,12.00,1119,6394.0,37.1,+X,33.3,21701.10,38.6,6.9,-X+-Z++Z++Y,174.296,13721.76,26.5,-1.3,-Z++Z++Y++X,110.530,18214.56,28.5,15.0,-X+-Z++Z++X,146.610,21522.87,39.0,10.9,-X+-Z++Z++Y,172.904,18217.22,37.7,9.2,-X+-Z++Y++X,146.458,18259.44,37.1,6.9,-X++Z++Y++X,146.781
351,10x10_nadir,97.60,500,11.00,1082,6332.0,37.5,+Z,33.3,16162.56,28.0,2.7,-X+-Z++Y++Z,130.077,16213.15,25.5,-0.5,+X+-Z++Y++Z,130.481,19443.93,27.0,13.5,-X++X+-Z++Z,156.448,21480.96,34.2,11.5,-X++X+-Z++Y,172.634,21525.05,35.6,9.9,-X++X+-Z++Y,172.955,16055.90,26.4,4.7,-X++X++Y++Z,129.264
352,10x10_nadir,97.90,500,11.50,1090,6376.0,37.4,+Z,33.1,15901.04,26.0,2.5,-X+-Z+-Y++Z,128.009,15952.48,25.9,-0.8,+X+-Z+-Y++Z,128.389,21229.42,35.2,11.2,-X++X+-Z+-Y,170.607,19388.40,27.3,13.5,-X++X+-Z++Z,156.000,21262.71,36.5,9.6,-X++X+-Z+-Y,170.841,15802.36,27.5,4.5,-X++X+-Y++Z,127.219
353,10x10_nadir,97.90,500,10.00,1061,6330.0,37.0,+Z,32.8,17950.95,34.1,6.6,-X+-Z++Y++Z,144.348,18003.22,33.4,3.5,+X+-Z++Y++Z,144.743,18966.06,27.1,14.1,-X++X+-Z++Z,152.630,23027.76,41.7,14.9,-X++X+-Z++Y,184.950,23065.83,43.4,13.4,-X++X+-Z++Y,185.218,17884.33,35.9,8.5,-X++X++Y++Z,143.811
354,10x10_nadir,98.80,500,12.00,1085,6368.0,32.1,+Z,32.7,21183.24,52.3,2.5,-Y+-X+-Z++Z,169.938,21223.82,50.1,-0.7,-Y++X+-Z++Z,170.257,25320.34,53.2,11.2,-Y+-X++X+-Z,203.110,16657.83,27.0,11.8,-X++X+-Z++Z,134.143,25350.61,55.3,9.7,-Y+-X++X+-Z,203.310,21343.73,55.3,4.5,-Y+-X++X++Z,171.204
355,10x10_nadir,97.60,500,12.00,1080,6350.0,37.5,+Z,32.6,15658.27,25.5,2.4,-X+-Z+-Y++Z,126.071,15707.99,23.8,-0.8,+X+-Z+-Y++Z,126.458,21024.26,33.6,11.2,-X++X+-Z+-Y,168.986,19510.27,27.0,13.4,-X++X+-Z++Z,156.979,21069.91,34.9,9.6,-X++X+-Z+-Y,169.319,15548.75,25.6,4.4,-X++X+-Y++Z,125.213
356,10x10_nadir,98.50,500,12.00,1087,6348.0,35.0,+Z,32.2,20015.95,44.1,2.5,-Y+-X+-Z++Z,160.702,20063.68,42.5,-0.8,-Y++X+-Z++Z,161.071,24571.33,48.4,11.2,-Y+-X++X+-Z,197.178,17653.49,27.1,12.1,-X++X+-Z++Z,142.109,24603.07,50.3,9.6,-Y+-X++X+-Z,197.392,20080.51,46.7,4.4,-Y+-X++X++Z,161.205
357,10x10_nadir,98.80,500,11.50,1087,6404.0,34.3,+Z,31.8,19822.20,46.8,2.5,-Y+-X+-Z++Z,159.117,19867.48,45.0,-0.7,-Y++X+-Z++Z,159.471,24310.94,49.8,11.2,-Y+-X++X+-Z,195.077,17426.58,27.3,11.8,-X++X+-Z++Z,140.289,24340.70,51.8,9.7,-Y+-X++X+-Z,195.275,19912.14,49.6,4.5,-Y+-X++X++Z,159.822
358,10x10_nadir,98.50,500,10.50,1085,6386.0,37.0,+Y,31.8,17643.48,32.6,-0.1,-X+-Z+-Y++Y,141.839,17696.33,31.8,-3.4,+X+-Z+-Y++Y,142.240,21626.02,42.3,11.2,-X++X+-Z+-Y,173.692,20089.49,38.2,11.2,-X++X+-Z++Y,161.451,21630.32,44.0,9.7,-X++X+-Z+-Y,173.689,17574.49,34.6,2.0,-X++X+-Y++Y,141.283
359,10x10_nadir,98.20,500,12.00,1082,6346.0,36.4,+Z,31.4,18817.85,38.3,2.5,-Y+-X+-Z++Z,151.188,18868.89,36.9,-0.8,-Y++X+-Z++Z,151.581,23700.47,44.8,11.2,-Y+-X++X+-Z,190.255,18483.65,27.2,13.4,-X++X+-Z++Z,148.764,23735.51,46.7,9.6,-Y+-X++X+-Z,190.497,18799.76,40.5,4.4,-Y+-X++X++Z,151.037
360,10x15_nadir,97.60,500,11.00,1082,6332.0,37.5,+X,31.1,20641.48,33.5,7.2,-X+-Z++Z+-Y,165.885,12357.06,23.5,-1.0,-Z++Z+-Y++X,99.653,20463.04,34.2,11.2,-X+-Z++Z+-Y,164.489,18548.23,28.4,15.1,-X+-Z++Z++X,149.281,17046.65,32.1,9.4,-X+-Z+-Y++X,137.166,17088.32,31.5,7.2,-X++Z+-Y++X,137.485
361,10x10_nadir,98.50,500,10.00,1083,6352.0,37.1,-Y,31.0,17556.97,32.1,-0.0,-X+-Z++Y+-Y,141.154,17609.97,31.4,-3.2,+X+-Z++Y+-Y,141.555,20632.03,38.4,11.3,-X++X+-Z+-Y,165.790,21073.82,41.6,11.2,-X++X+-Z++Y,169.283,21067.59,43.3,9.7,-X++X+-Z++Y,169.197,17482.12,33.8,2.1,-X++X++Y+-Y,140.555
362,10x10_nadir,98.80,500,10.00,1082,6370.0,36.7,+Y,30.9,18368.63,35.5,0.1,-X+-Z+-Y++Y,147.606,18421.49,34.5,-3.3,+X+-Z+-Y++Y,148.008,21723.38,44.2,11.2,-X++X+-Z+-Y,174.447,20286.24,41.8,11.3,-X++X+-Z++Y,162.980,21714.47,45.8,9.7,-X++X+-Z+-Y,174.339,18327.73,37.5,2.1,-X++X+-Y++Y,147.274
363,10x10_nadir,97.60,500,11.50,1082,6346.0,37.6,+Z,30.9,14819.17,26.7,-0.0,-X+-Z++Y+-Y,119.319,14868.52,24.2,-3.4,+X+-Z++Y+-Y,119.712,19802.12,28.7,11.2,-X++X+-Z+-Y,159.270,20070.74,29.3,11.2,-X++X+-Z++Y,161.412,20105.10,30.4,9.6,-X++X+-Z++Y,161.657,14703.41,23.5,2.0,-X++X++Y+-Y,118.454
364,10x10_nadir,98.20,500,11.00,1081,6354.0,37.3,+Z,30.9,16848.92,28.1,0.0,-X+-Z+-Y++Y,135.541,16901.25,28.1,-3.3,+X+-Z+-Y++Y,135.926,21460.92,38.6,11.2,-X++X+-Z+-Y,172.417,19819.75,34.2,11.3,-X++X+-Z++Y,159.343,21479.38,40.1,9.6,-X++X+-Z+-Y,172.530,16759.02,29.7,2.0,-X++X+-Y++Y,134.821
365,10x15_nadir,97.90,500,11.50,1090,6376.0,37.4,+X,30.9,20375.92,34.5,7.0,-X+-Z++Z++Y,163.746,12104.63,23.4,-1.2,-Z++Z++Y++X,97.633,18493.57,28.7,15.1,-X+-Z++Z++X,148.841,20209.51,35.2,10.9,-X+-Z++Z++Y,162.445,16787.48,33.2,9.3,-X+-Z++Y++X,135.078,16829.75,32.8,6.9,-X++Z++Y++X,135.397
366,10x10_nadir,98.50,500,11.50,1085,6370.0,36.0,+Z,30.9,18656.25,41.0,2.4,-Y+-X+-Z++Z,149.861,18705.93,39.3,-0.8,-Y++X+-Z++Z,150.247,23491.74,46.5,11.1,-Y+-X++X+-Z,188.564,18291.94,27.3,12.7,-X++X+-Z++Z,147.221,23523.35,48.3,9.6,-Y+-X++X+-Z,188.779,18661.04,43.3,4.4,-Y+-X++X++Z,149.890
367,10x10_nadir,98.80,500,9.50,1087,6384.0,36.7,-Y,30.7,18303.04,35.3,-0.1,-X+-Z++Y+-Y,147.082,18356.12,34.5,-3.4,+X+-Z++Y+-Y,147.485,20754.97,42.0,11.1,+X+-X+-Z+-Y,166.726,21254.70,44.1,11.2,+X+-X+-Z++Y,170.699,21236.78,45.8,9.7,+X+-X+-Z++Y,170.518,18257.22,37.3,2.0,+X+-X++Y+-Y,146.712
368,10x10_nadir,98.20,500,9.50,1085,6362.0,36.7,+Z,30.6,17821.08,37.6,2.3,-X+-Z++Y++Z,143.221,17871.93,36.5,-0.8,+X+-Z++Y++Z,143.611,18807.09,27.2,13.4,+X+-X+-Z++Z,151.351,22856.68,44.2,11.1,+X+-X+-Z++Y,183.512,22894.84,45.9,9.6,+X+-X+-Z++Y,183.780,17774.64,39.6,4.3,+X+-X++Y++Z,142.845
